1	2 
2	1 
3	2 
4	1 
5	1 
6	1 
7	2 
8	2 
9	2 
10	2 
11	2 
12	2 
13	1 
14	2 
15	2 
16	2 
17	2 
18	1 
19	1 
20	2 
21	2 
22	2 
23	2 
24	2 
25	1 
26	1 
27	2 
28	1 
29	1 
30	1 
31	1 
32	1 
33	1 
34	1 
35	2 
36	2 
37	2 
38	2 
39	1 
40	1 
41	2 
42	2 
43	1 
44	2 
45	1 
46	2 
47	1 
48	1 
49	2 
50	2 
51	1 
52	1 
53	1 
54	2 
55	2 
56	2 
57	1 
58	1 
59	1 
60	2 
61	2 
62	2 
63	2 
64	1 
65	1 
66	2 
67	1 
68	2 
69	2 
70	1 
71	2 
72	1 
73	1 
74	2 
75	2 
76	2 
77	1 
78	2 
79	2 
80	2 
81	1 
82	2 
83	1 
84	2 
85	1 
86	1 
87	1 
88	1 
89	2 
90	2 
91	1 
92	2 
93	2 
94	2 
95	2 
96	1 
97	1 
98	2 
99	2 
100	2 
