1	1 
2	1 
3	2 
4	3 
5	1 
6	2 
7	2 
8	1 
9	1 
10	1 
11	1 
12	2 
13	3 
14	2 
15	1 
16	3 
17	3 
18	2 
19	2 
20	2 
21	1 
22	2 
23	2 
24	2 
25	1 
26	3 
27	1 
28	3 
29	1 
30	2 
31	3 
32	1 
33	3 
34	2 
35	2 
36	2 
37	3 
38	3 
39	1 
40	3 
41	1 
42	1 
43	3 
44	2 
45	3 
46	2 
47	1 
48	1 
49	2 
50	1 
51	2 
52	2 
53	1 
54	1 
55	2 
56	1 
57	3 
58	3 
59	2 
60	2 
61	3 
62	2 
63	2 
64	3 
65	1 
66	2 
67	3 
68	2 
69	3 
70	1 
71	3 
72	1 
73	1 
74	1 
75	2 
76	3 
77	1 
78	1 
79	3 
80	2 
81	1 
82	1 
83	2 
84	1 
85	2 
86	1 
87	1 
88	1 
89	3 
90	3 
91	1 
92	2 
93	1 
94	2 
95	1 
96	3 
97	2 
98	1 
99	2 
100	1 
