param N := 100;

param m := 488;

param d:=
1	6
2	6
3	6
4	6
5	6
6	6
7	6
8	6
9	6
10	6
11	6
12	6
13	6
14	6
15	6
16	6
17	6
18	6
19	6
20	6
21	6
22	6
23	6
24	6
25	6
26	6
27	6
28	6
29	6
30	6
31	7
32	7
33	7
34	7
35	7
36	7
37	7
38	7
39	7
40	7
41	7
42	7
43	7
44	7
45	7
46	7
47	8
48	8
49	8
50	8
51	8
52	8
53	8
54	8
55	8
56	8
57	8
58	8
59	8
60	8
61	8
62	8
63	8
64	8
65	9
66	9
67	9
68	9
69	9
70	9
71	9
72	10
73	10
74	10
75	11
76	11
77	11
78	11
79	11
80	11
81	11
82	11
83	12
84	12
85	12
86	12
87	12
88	13
89	13
90	15
91	17
92	18
93	18
94	18
95	19
96	26
97	29
98	30
99	37
100	46
;

param: VV: a :=
1	53	1
1	58	1
1	84	1
1	89	1
1	99	1
1	100	1
2	11	1
2	12	1
2	85	1
2	91	1
2	99	1
2	100	1
3	22	1
3	38	1
3	51	1
3	59	1
3	63	1
3	80	1
4	77	1
4	81	1
4	88	1
4	91	1
4	93	1
4	99	1
5	7	1
5	8	1
5	17	1
5	46	1
5	49	1
5	61	1
6	20	1
6	23	1
6	45	1
6	83	1
6	96	1
6	98	1
7	53	1
7	69	1
7	71	1
7	75	1
7	95	1
8	71	1
8	91	1
8	95	1
8	99	1
8	100	1
9	25	1
9	87	1
9	91	1
9	96	1
9	97	1
9	98	1
10	45	1
10	73	1
10	88	1
10	96	1
10	97	1
10	98	1
11	55	1
11	84	1
11	92	1
11	99	1
11	100	1
12	24	1
12	47	1
12	76	1
12	95	1
12	100	1
13	16	1
13	31	1
13	65	1
13	66	1
13	90	1
13	97	1
14	72	1
14	86	1
14	87	1
14	90	1
14	97	1
14	98	1
15	32	1
15	42	1
15	52	1
15	84	1
15	99	1
15	100	1
16	32	1
16	66	1
16	96	1
16	97	1
16	98	1
17	58	1
17	59	1
17	85	1
17	91	1
17	100	1
18	34	1
18	37	1
18	38	1
18	56	1
18	94	1
18	99	1
19	51	1
19	64	1
19	76	1
19	78	1
19	80	1
19	94	1
20	57	1
20	82	1
20	96	1
20	97	1
20	98	1
21	29	1
21	56	1
21	70	1
21	71	1
21	85	1
21	100	1
22	40	1
22	75	1
22	76	1
22	80	1
22	94	1
23	85	1
23	86	1
23	87	1
23	97	1
23	98	1
24	52	1
24	79	1
24	91	1
24	95	1
24	100	1
25	48	1
25	65	1
25	82	1
25	97	1
25	98	1
26	28	1
26	32	1
26	53	1
26	89	1
26	91	1
26	100	1
27	52	1
27	69	1
27	91	1
27	95	1
27	99	1
27	100	1
28	64	1
28	74	1
28	76	1
28	78	1
28	94	1
29	70	1
29	77	1
29	86	1
29	99	1
29	100	1
30	47	1
30	81	1
30	84	1
30	95	1
30	99	1
30	100	1
31	43	1
31	82	1
31	90	1
31	96	1
31	97	1
31	98	1
32	47	1
32	92	1
32	99	1
32	100	1
33	61	1
33	69	1
33	70	1
33	85	1
33	92	1
33	98	1
33	100	1
34	46	1
34	56	1
34	59	1
34	76	1
34	78	1
34	94	1
35	39	1
35	48	1
35	50	1
35	96	1
35	97	1
35	98	1
35	99	1
36	58	1
36	89	1
36	92	1
36	93	1
36	95	1
36	99	1
36	100	1
37	52	1
37	74	1
37	75	1
37	78	1
37	80	1
37	94	1
38	40	1
38	51	1
38	67	1
38	75	1
38	94	1
39	60	1
39	68	1
39	69	1
39	73	1
39	96	1
39	97	1
40	56	1
40	59	1
40	74	1
40	75	1
40	94	1
41	62	1
41	89	1
41	90	1
41	91	1
41	92	1
41	99	1
41	100	1
42	69	1
42	77	1
42	93	1
42	97	1
42	99	1
42	100	1
43	68	1
43	90	1
43	93	1
43	96	1
43	97	1
43	98	1
44	47	1
44	72	1
44	82	1
44	83	1
44	90	1
44	97	1
44	98	1
45	73	1
45	79	1
45	83	1
45	86	1
45	96	1
46	51	1
46	63	1
46	64	1
46	67	1
46	76	1
47	53	1
47	92	1
47	95	1
47	100	1
48	66	1
48	72	1
48	77	1
48	82	1
48	96	1
48	98	1
49	81	1
49	84	1
49	88	1
49	91	1
49	93	1
49	99	1
49	100	1
