1	55
1	94
1	98
1	100
2	83
2	85
2	86
2	96
3	50
3	92
3	94
3	99
4	5
4	34
4	91
4	96
5	4
5	53
5	73
5	97
6	72
6	87
6	91
6	97
7	42
7	92
7	99
7	100
8	68
8	93
8	99
8	100
9	66
9	93
9	99
9	100
10	92
10	95
10	98
10	100
11	53
11	79
11	98
11	100
12	75
12	82
12	97
12	100
13	48
13	86
13	87
13	96
14	62
14	95
14	98
14	99
15	33
15	93
15	99
15	100
16	90
16	94
16	98
16	100
17	22
17	32
17	36
17	99
18	47
18	81
18	83
18	97
19	35
19	77
19	85
19	96
20	90
20	95
20	98
20	100
21	78
21	94
21	99
21	100
22	17
22	78
22	98
22	99
23	54
23	92
23	94
23	99
24	69
24	89
24	99
24	100
25	39
25	64
25	95
25	96
26	28
26	87
26	91
26	97
27	74
27	82
27	90
27	100
28	26
28	57
28	76
28	91
28	97
29	73
29	80
29	81
29	86
29	96
30	34
30	73
30	83
30	96
30	97
31	72
31	77
31	87
31	91
31	96
32	17
32	67
32	70
32	77
32	97
33	15
33	72
33	81
33	83
33	97
34	4
34	30
34	72
34	83
34	97
35	19
35	68
35	87
35	92
35	100
36	17
36	56
36	89
36	95
36	98
37	51
37	95
37	98
37	99
37	100
38	79
38	93
38	95
38	99
38	100
39	25
39	63
39	87
39	96
39	97
40	70
40	73
40	88
40	93
40	97
41	84
41	94
41	95
41	96
41	100
42	7
42	76
42	80
42	94
42	98
43	71
43	77
43	91
43	96
43	97
44	69
44	78
44	82
44	100
45	65
45	83
45	85
45	86
45	96
46	77
46	78
46	89
46	92
46	98
46	100
47	18
47	84
47	88
47	91
47	96
47	97
48	13
48	67
48	81
48	85
48	96
48	97
49	59
49	60
49	78
49	90
49	99
49	100
50	3
50	75
50	94
50	95
50	98
50	99
51	37
51	57
51	65
51	85
51	87
51	96
52	72
52	83
52	88
52	96
52	97
52	100
53	5
53	11
53	64
53	83
53	88
53	97
54	23
54	89
54	94
54	95
54	98
54	100
55	1
55	68
55	74
55	76
55	99
55	100
56	36
56	90
56	92
56	98
56	99
56	100
57	28
57	51
57	77
57	85
57	88
57	91
57	97
58	66
58	72
58	85
58	86
