1	3 
2	2 
3	2 
4	2 
5	3 
6	2 
7	2 
8	3 
9	1 
10	1 
11	1 
12	1 
13	2 
14	2 
15	3 
16	3 
17	3 
18	3 
19	2 
20	2 
21	3 
22	2 
23	1 
24	1 
25	1 
26	2 
27	3 
28	2 
29	3 
30	3 
31	1 
32	2 
33	3 
34	3 
35	1 
36	3 
37	1 
38	1 
39	3 
40	3 
41	2 
42	2 
43	3 
44	1 
45	3 
46	3 
47	3 
48	1 
49	1 
50	3 
51	1 
52	2 
53	2 
54	1 
55	2 
56	2 
57	3 
58	1 
59	3 
60	3 
61	2 
62	3 
63	2 
64	1 
65	3 
66	3 
67	1 
68	2 
69	3 
70	1 
71	1 
72	1 
73	3 
74	1 
75	2 
76	3 
77	3 
78	1 
79	1 
80	3 
81	1 
82	3 
83	3 
84	2 
85	1 
86	1 
87	2 
88	3 
89	2 
90	2 
91	3 
92	1 
93	2 
94	2 
95	1 
96	3 
97	3 
98	3 
99	3 
100	3 
