1	15
1	41
1	48
1	78
1	95
1	100
2	41
2	47
2	84
2	91
2	95
2	100
3	55
3	62
3	64
3	92
3	94
3	97
4	13
4	28
4	45
4	67
4	92
4	96
5	21
5	27
5	55
5	77
5	86
5	100
6	18
6	52
6	73
6	75
6	97
6	99
7	34
7	83
7	92
7	97
7	99
7	100
8	15
8	39
8	45
8	95
8	98
8	100
9	32
9	74
9	87
9	88
9	94
9	100
10	35
10	54
10	77
10	86
10	98
10	100
11	25
11	78
11	86
11	97
11	98
11	100
12	18
12	49
12	59
12	76
12	97
12	99
13	4
13	26
13	31
13	33
13	76
13	89
14	46
14	55
14	69
14	75
14	80
14	99
15	1
15	8
15	59
15	84
15	87
15	98
16	31
16	40
16	61
16	79
16	86
16	90
17	33
17	37
17	56
17	57
17	79
17	89
18	6
18	12
18	44
18	51
18	55
18	99
19	30
19	52
19	83
19	95
19	97
19	99
20	58
20	68
20	83
20	94
20	97
20	99
21	5
21	68
21	72
21	73
21	98
21	100
22	23
22	35
22	52
22	60
22	80
22	94
23	22
23	24
23	54
23	60
23	80
23	94
24	23
24	46
24	85
24	97
24	99
24	100
25	11
25	44
25	70
25	87
25	98
25	100
26	13
26	29
26	31
26	43
26	90
26	96
27	5
27	33
27	56
27	87
27	91
27	98
28	4
28	42
28	58
28	64
28	69
28	89
29	26
29	70
29	77
29	81
29	86
29	100
30	19
30	66
30	92
30	94
30	97
30	98
31	13
31	16
31	26
31	38
31	90
31	96
32	9
32	42
32	86
32	87
32	98
32	99
32	100
33	13
33	17
33	27
33	43
33	58
33	71
33	96
34	7
34	50
34	60
34	63
34	75
34	83
34	97
35	10
35	22
35	55
35	66
35	68
35	80
35	99
36	44
36	59
36	63
36	83
36	87
36	97
36	99
37	17
37	40
37	45
37	71
37	76
37	95
37	96
38	31
38	40
38	54
38	69
38	79
38	90
38	96
39	8
39	70
39	81
39	84
39	96
39	98
39	100
40	16
40	37
40	38
40	79
40	89
40	90
40	96
41	1
41	2
41	53
41	72
41	75
41	82
41	100
42	28
42	32
42	50
42	74
42	84
42	88
42	100
43	26
43	33
43	58
43	61
43	69
43	72
43	79
44	18
44	25
44	36
44	46
44	80
44	85
44	97
45	4
45	8
45	37
45	58
45	76
45	90
45	96
46	14
46	24
46	44
46	75
46	92
46	96
46	99
47	2
47	68
47	70
47	88
47	91
47	95
47	100
48	1
48	50
48	54
48	73
48	85
48	91
48	100
49	12
49	51
49	68
49	85
49	93
49	97
49	99
50	34
50	42
50	48
50	73
50	93
50	94
50	98
50	100
51	18
51	49
51	60
51	77
51	83
51	92
51	94
51	99
52	6
52	19
52	22
52	59
52	83
52	92
52	99
52	100
53	41
53	56
53	59
53	65
53	78
53	93
53	95
53	98
54	10
54	23
54	38
54	48
54	72
54	78
54	98
54	100
55	3
55	5
55	14
55	18
55	35
55	81
55	97
55	99
56	17
56	27
56	53
56	73
56	82
56	88
56	95
56	100
57	17
57	64
57	67
57	71
57	76
57	90
57	96
57	98
58	20
58	28
58	33
58	43
58	45
58	67
58	69
58	89
59	12
59	15
59	36
59	52
59	53
59	75
59	92
59	99
60	22
60	23
60	34
60	51
60	92
60	97
60	98
60	99
61	16
61	43
61	64
61	76
61	89
61	90
61	96
61	97
62	3
62	63
62	68
62	85
62	91
62	94
62	97
62	99
63	34
63	36
63	62
63	66
63	80
63	97
63	99
63	100
64	3
64	28
64	57
64	61
64	88
64	89
64	90
64	96
65	53
65	72
65	77
65	82
65	88
65	92
65	98
65	100
66	30
66	35
66	63
66	68
66	81
66	85
66	92
66	94
66	97
67	4
67	57
67	58
67	69
67	71
67	76
67	79
67	96
67	99
68	20
68	21
68	35
68	47
68	49
68	62
68	66
68	94
68	99
69	14
69	28
69	38
69	43
69	58
69	67
69	89
69	90
69	96
70	25
70	29
70	39
70	47
70	77
70	78
70	89
70	95
70	100
71	33
71	37
71	57
71	67
71	76
71	79
71	96
71	97
71	98
72	21
72	41
72	43
72	54
72	65
72	78
72	81
72	91
72	100
73	6
73	21
73	48
73	50
73	56
73	84
73	93
73	95
73	100
74	9
74	42
74	78
74	82
74	86
74	90
74	93
74	95
74	98
75	6
75	14
75	34
75	41
75	46
75	59
75	80
75	85
75	94
75	99
76	12
76	13
76	37
76	45
76	57
76	61
76	67
76	71
76	90
76	96
77	5
77	10
77	29
77	51
77	65
77	70
77	80
77	81
77	98
77	100
78	1
78	11
78	53
78	54
78	70
78	72
78	74
78	90
78	98
78	100
79	16
79	17
79	38
79	40
79	43
79	67
79	71
79	89
79	96
79	100
80	14
80	22
80	23
80	35
80	44
80	63
80	75
80	77
80	93
80	99
81	29
81	39
81	55
81	66
81	72
81	77
81	91
81	93
81	98
81	100
82	41
82	56
82	65
82	74
82	87
82	93
82	94
82	98
82	99
82	100
83	7
83	19
83	20
83	34
83	36
83	51
83	52
83	85
83	95
83	97
83	99
84	2
84	15
84	39
84	42
84	73
84	86
84	89
84	93
84	95
84	99
84	100
85	24
85	44
85	48
85	49
85	62
85	66
85	75
85	83
85	86
85	92
85	97
86	5
86	10
86	11
86	16
86	29
86	32
86	74
86	84
86	85
86	88
86	98
86	100
87	9
87	15
87	25
87	27
87	32
87	36
87	82
87	91
87	93
87	95
87	99
87	100
88	9
88	42
88	47
88	56
88	64
88	65
88	86
88	91
88	93
88	95
88	98
88	100
89	13
89	17
89	28
89	40
89	58
89	61
89	64
89	69
89	70
89	79
89	84
89	90
89	96
90	16
90	26
90	31
90	38
90	40
90	45
90	57
90	61
90	64
90	69
90	74
90	76
90	78
90	89
91	2
91	27
91	47
91	48
91	62
91	72
91	81
91	87
91	88
91	93
91	95
91	97
91	98
91	100
92	3
92	4
92	7
92	30
92	46
92	51
92	52
92	59
92	60
92	65
92	66
92	85
92	94
92	99
93	49
93	50
93	53
93	73
93	74
93	80
93	81
93	82
93	84
93	87
93	88
93	91
93	95
93	98
93	100
94	3
94	9
94	20
94	22
94	23
94	30
94	50
94	51
94	62
94	66
94	68
94	75
94	82
94	92
94	97
94	99
95	1
95	2
95	8
95	19
95	37
95	47
95	53
95	56
95	70
95	73
95	74
95	83
95	84
95	87
95	88
95	91
95	93
95	98
95	100
96	4
96	26
96	31
96	33
96	37
96	38
96	39
96	40
96	45
96	46
96	57
96	61
96	64
96	67
96	69
96	71
96	76
96	79
96	89
96	100
97	3
97	6
97	7
97	11
97	12
97	19
97	20
97	24
97	30
97	34
97	36
97	44
97	49
97	55
97	60
97	61
97	62
97	63
97	66
97	71
97	83
97	85
97	91
97	94
97	99
98	8
98	10
98	11
98	15
98	21
98	25
98	27
98	30
98	32
98	39
98	50
98	53
98	54
98	57
98	60
98	65
98	71
98	74
98	77
98	78
98	81
98	82
98	86
98	88
98	91
98	93
98	95
98	100
99	6
99	7
99	12
99	14
99	18
99	19
99	20
99	24
99	32
99	35
99	36
99	46
99	49
99	51
99	52
99	55
99	59
99	60
99	62
99	63
99	67
99	68
99	75
99	80
99	82
99	83
99	84
99	87
99	92
99	94
99	97
100	1
100	2
100	5
100	7
100	8
100	9
100	10
100	11
100	21
100	24
100	25
100	29
100	32
100	39
100	41
100	42
100	47
100	48
100	50
100	52
100	54
100	56
100	63
100	65
100	70
100	72
100	73
100	77
100	78
100	79
100	81
100	82
100	84
100	86
100	87
100	88
100	91
100	93
100	95
100	96
100	98
