param N := 100;

param m := 491;

param d:=
1	4
2	4
3	4
4	4
5	4
6	4
7	4
8	4
9	4
10	4
11	4
12	4
13	4
14	4
15	4
16	4
17	4
18	4
19	4
20	4
21	4
22	4
23	4
24	4
25	4
26	5
27	5
28	5
29	5
30	5
31	5
32	5
33	5
34	5
35	5
36	5
37	5
38	5
39	5
40	5
41	6
42	6
43	6
44	6
45	6
46	6
47	6
48	6
49	6
50	6
51	6
52	6
53	6
54	7
55	7
56	7
57	7
58	7
59	7
60	7
61	7
62	8
63	8
64	8
65	8
66	8
67	8
68	8
69	8
70	9
71	10
72	10
73	10
74	10
75	10
76	10
77	11
78	11
79	11
80	11
81	12
82	13
83	15
84	15
85	16
86	17
87	18
88	19
89	20
90	21
91	21
92	25
93	27
94	27
95	29
96	35
97	36
98	42
99	43
100	45
;

param: VV: a :=
1	92	1
1	96	1
1	98	1
1	99	1
2	39	1
2	89	1
2	90	1
2	94	1
3	75	1
3	93	1
3	94	1
3	99	1
4	19	1
4	87	1
4	90	1
4	93	1
5	42	1
5	96	1
5	97	1
5	100	1
6	53	1
6	59	1
6	90	1
6	93	1
7	22	1
7	87	1
7	90	1
7	93	1
8	97	1
8	98	1
8	99	1
8	100	1
9	78	1
9	81	1
9	92	1
9	95	1
10	54	1
10	74	1
10	81	1
10	99	1
11	58	1
11	86	1
11	91	1
11	92	1
12	71	1
12	92	1
12	95	1
12	96	1
13	38	1
13	87	1
13	89	1
13	94	1
14	45	1
14	89	1
14	93	1
14	94	1
15	71	1
15	98	1
15	99	1
15	100	1
16	97	1
16	98	1
16	99	1
16	100	1
17	97	1
17	98	1
17	99	1
17	100	1
18	49	1
18	98	1
18	99	1
18	100	1
19	77	1
19	93	1
19	94	1
20	84	1
20	89	1
20	93	1
20	94	1
21	96	1
21	98	1
21	99	1
21	100	1
22	87	1
22	93	1
22	99	1
23	64	1
23	79	1
23	81	1
23	93	1
24	64	1
24	74	1
24	92	1
24	95	1
25	60	1
25	72	1
25	85	1
25	92	1
26	32	1
26	66	1
26	84	1
26	93	1
26	94	1
27	51	1
27	96	1
27	97	1
27	99	1
27	100	1
28	68	1
28	84	1
28	87	1
28	93	1
28	94	1
29	73	1
29	88	1
29	98	1
29	99	1
29	100	1
30	95	1
30	96	1
30	97	1
30	98	1
30	99	1
31	47	1
31	48	1
31	79	1
31	85	1
31	95	1
32	52	1
32	55	1
32	84	1
32	90	1
33	95	1
33	96	1
33	98	1
33	99	1
33	100	1
34	78	1
34	91	1
34	96	1
34	97	1
34	100	1
35	36	1
35	49	1
35	85	1
35	92	1
35	95	1
36	96	1
36	98	1
36	99	1
36	100	1
37	79	1
37	86	1
37	91	1
37	92	1
37	95	1
38	64	1
38	79	1
38	85	1
38	95	1
39	97	1
39	98	1
39	99	1
39	100	1
40	69	1
40	97	1
40	98	1
40	99	1
40	100	1
41	87	1
41	89	1
41	90	1
41	91	1
41	93	1
41	94	1
42	84	1
42	87	1
